seq,rand,correct_solution,testee_solution,correct
7752,-1710033770426578675,8933407720816130282,8933407720816130282,true
7753,5345149728952477307,8933407720816130282,8933407720816130282,true
7754,8237522446965989567,8933407720816130282,8933407720816130282,true
7755,344635230607960738,8933407720816130282,8933407720816130282,true
7756,-2922738190996390116,8933407720816130282,8933407720816130282,true
7757,-8577365478611592043,8933407720816130282,8933407720816130282,true
7758,1500631757656905250,8933407720816130282,8933407720816130282,true
7759,-8441832225347929775,8933407720816130282,8933407720816130282,true
7760,-8801513485824503792,8933407720816130282,8933407720816130282,true
7761,1944168319243416694,8933407720816130282,8933407720816130282,true
7762,-3426374179959293160,8933407720816130282,8933407720816130282,true
7763,5657325404998636194,8933407720816130282,8933407720816130282,true
7764,-8975239154777705170,8933407720816130282,8933407720816130282,true
7765,7298299778699201217,8933407720816130282,8933407720816130282,true
7766,-4950425492428520710,8933407720816130282,8933407720816130282,true
7767,-402098355249546353,8933407720816130282,8933407720816130282,true
7768,-8865697764796168646,8933407720816130282,8933407720816130282,true
7769,-6797802550442750272,8933407720816130282,8933407720816130282,true
7770,676841457693440662,8933407720816130282,8933407720816130282,true
7771,340471827333581822,8933407720816130282,8933407720816130282,true
7772,7969696070374997095,8933407720816130282,8933407720816130282,true
7773,3971186367587143975,8933407720816130282,8933407720816130282,true
7774,-2457878749271839071,8933407720816130282,8933407720816130282,true
7775,5196689079029209001,8933407720816130282,8933407720816130282,true
7776,-5376134199098538347,8933407720816130282,8933407720816130282,true
7777,4857430952246649786,8933407720816130282,8933407720816130282,true
7778,6922459535849869628,8933407720816130282,8933407720816130282,true
7779,-607634518781078939,8933407720816130282,8933407720816130282,true
7780,-8856576010756403137,8933407720816130282,8933407720816130282,true
7781,2198509318682679994,8933407720816130282,8933407720816130282,true
7782,-1711866102528802713,8933407720816130282,8933407720816130282,true
7783,-3956143526511401022,8933407720816130282,8933407720816130282,true
7784,304934674641543863,8933407720816130282,8933407720816130282,true
7785,6280772166180823182,8933407720816130282,8933407720816130282,true
7786,-6633047955161686941,8933407720816130282,8933407720816130282,true
7787,-3887330054176719471,8933407720816130282,8933407720816130282,true
7788,-5004653632563788761,8933407720816130282,8933407720816130282,true
7789,-5651299661891799351,8933407720816130282,8933407720816130282,true
7790,-8044465382082321988,8933407720816130282,8933407720816130282,true
7791,3209975487443496167,8933407720816130282,8933407720816130282,true
7792,8788397613082727851,8933407720816130282,8933407720816130282,true
7793,1319363349419120343,8933407720816130282,8933407720816130282,true
7794,1942253185144029158,8933407720816130282,8933407720816130282,true
7795,6163145339334812815,8933407720816130282,8933407720816130282,true
7796,-4489489177179643172,8933407720816130282,8933407720816130282,true
7797,4662228964473178176,8933407720816130282,8933407720816130282,true
7798,-8150723931906739891,8933407720816130282,8933407720816130282,true
7799,992260898646657097,8933407720816130282,8933407720816130282,true
7800,-965051046677153170,8933407720816130282,8933407720816130282,true
7801,7679727045683776885,8933407720816130282,8933407720816130282,true
7802,-4248181154439398102,8933407720816130282,8933407720816130282,true
7803,6345170941151680795,8933407720816130282,8933407720816130282,true
7804,7153969615729489034,8933407720816130282,8933407720816130282,true
7805,-8561474761392313786,8933407720816130282,8933407720816130282,true
7806,-2427928789979187855,8933407720816130282,8933407720816130282,true
7807,-46052208980659229,8933407720816130282,8933407720816130282,true
7808,4692338165813951179,8933407720816130282,8933407720816130282,true
7809,624420908464064088,8933407720816130282,8933407720816130282,true
7810,-1349534853264998769,8933407720816130282,8933407720816130282,true
7811,-8587797671384456062,8933407720816130282,8933407720816130282,true
7812,5374560861951576909,8933407720816130282,8933407720816130282,true
7813,-3294962505032148398,8933407720816130282,8933407720816130282,true
7814,-8513334922449048789,8933407720816130282,8933407720816130282,true
7815,-568207647501163619,8933407720816130282,8933407720816130282,true
7816,-6402750850768248568,8933407720816130282,8933407720816130282,true
7817,3285430282746244519,8933407720816130282,8933407720816130282,true
7818,-5368416494843258853,8933407720816130282,8933407720816130282,true
7819,6328498639750699697,8933407720816130282,8933407720816130282,true
7820,5101909234030786606,8933407720816130282,8933407720816130282,true
7821,-5122991184307095193,8933407720816130282,8933407720816130282,true
7822,-8866238580034992212,8933407720816130282,8933407720816130282,true
7823,-6026710726167029390,8933407720816130282,8933407720816130282,true
7824,2470399985523524301,8933407720816130282,8933407720816130282,true
7825,8399771423749825914,8933407720816130282,8933407720816130282,true
7826,-5783224214070919524,8933407720816130282,8933407720816130282,true
7827,-703769800893767376,8933407720816130282,8933407720816130282,true
7828,-5597124650374651752,8933407720816130282,8933407720816130282,true
7829,3723553559043221496,8933407720816130282,8933407720816130282,true
7830,-6316548659481941354,8933407720816130282,8933407720816130282,true
7831,-5942963201867770816,8933407720816130282,8933407720816130282,true
7832,1854892784144599111,8933407720816130282,8933407720816130282,true
7833,4614882711585492170,8933407720816130282,8933407720816130282,true
7834,-282806521164612305,8933407720816130282,8933407720816130282,true
7835,5051340696526465069,8933407720816130282,8933407720816130282,true
7836,-4624257989385178187,8933407720816130282,8933407720816130282,true
7837,-8406050358919735263,8933407720816130282,8933407720816130282,true
7838,750960632922245965,8933407720816130282,8933407720816130282,true
7839,5667462708669992349,8933407720816130282,8933407720816130282,true
7840,-580252781887674358,8933407720816130282,8933407720816130282,true
7841,-4342212528435643206,8933407720816130282,8933407720816130282,true
7842,-6139353232366959312,8933407720816130282,8933407720816130282,true
7843,8466834773352839662,8933407720816130282,8933407720816130282,true
7844,-8679555345275932446,8933407720816130282,8933407720816130282,true
7845,-2366915050921705317,8933407720816130282,8933407720816130282,true
7846,-8200735281585454818,8788397613082727851,8788397613082727851,true
7847,7331407614764734841,8788397613082727851,8788397613082727851,true
7848,-1732765620183562441,8788397613082727851,8788397613082727851,true
7849,-5739750216515800434,8788397613082727851,8788397613082727851,true
7850,-9082848189957434741,8788397613082727851,8788397613082727851,true
7851,4165335398264029625,8788397613082727851,8788397613082727851,true
7852,-3245558349046128151,8788397613082727851,8788397613082727851,true
7853,-3104748484215488755,8788397613082727851,8788397613082727851,true
7854,5608395081164928987,8788397613082727851,8788397613082727851,true
7855,-1280687236217017436,8788397613082727851,8788397613082727851,true
7856,-6596381427732038917,8788397613082727851,8788397613082727851,true
7857,-8039057005065236220,8788397613082727851,8788397613082727851,true
7858,2699268229909412155,8788397613082727851,8788397613082727851,true
7859,-8516259513586335440,8788397613082727851,8788397613082727851,true
7860,152751089197350021,8788397613082727851,8788397613082727851,true
7861,591574686495165059,8788397613082727851,8788397613082727851,true
7862,-4444780519987085370,8788397613082727851,8788397613082727851,true
7863,1024056312304235457,8788397613082727851,8788397613082727851,true
7864,3150675547349936755,8788397613082727851,8788397613082727851,true
7865,-5398343106250327304,8788397613082727851,8788397613082727851,true
7866,5081520635421695943,8788397613082727851,8788397613082727851,true
7867,-1504405279047012290,8788397613082727851,8788397613082727851,true
7868,-7833900944430441997,8788397613082727851,8788397613082727851,true
7869,-6545679039530298118,8788397613082727851,8788397613082727851,true
7870,6738857220198278240,8788397613082727851,8788397613082727851,true
7871,8183111935880879385,8788397613082727851,8788397613082727851,true
7872,-863683187852589565,8788397613082727851,8788397613082727851,true
7873,7059073682427751034,8788397613082727851,8788397613082727851,true
7874,-1395047777774542917,8788397613082727851,8788397613082727851,true
7875,6905041611390753707,8788397613082727851,8788397613082727851,true
7876,702860629040503266,8788397613082727851,8788397613082727851,true
7877,901962876359183894,8788397613082727851,8788397613082727851,true
7878,-2497790960817845953,8788397613082727851,8788397613082727851,true
7879,2427186788819023347,8788397613082727851,8788397613082727851,true
7880,8211358716340841780,8788397613082727851,8788397613082727851,true
7881,-6634977437628972658,8788397613082727851,8788397613082727851,true
7882,351265625099093861,8788397613082727851,8788397613082727851,true
7883,-876632817456583996,8788397613082727851,8788397613082727851,true
7884,-2303085413498599123,8788397613082727851,8788397613082727851,true
7885,-715441753177751987,8788397613082727851,8788397613082727851,true
7886,-4354361769249930775,8788397613082727851,8788397613082727851,true
7887,7647913024310143501,8788397613082727851,8788397613082727851,true
7888,-6666363800039672355,8788397613082727851,8788397613082727851,true
7889,-7708414496016677647,8788397613082727851,8788397613082727851,true
7890,7653943995577003500,8788397613082727851,8788397613082727851,true
7891,-6584212432952253706,8788397613082727851,8788397613082727851,true
7892,-3737701465141029436,8466834773352839662,8466834773352839662,true
7893,7175930731910130028,8466834773352839662,8466834773352839662,true
7894,8039675696864572972,8466834773352839662,8466834773352839662,true
7895,2494974514605494238,8466834773352839662,8466834773352839662,true
7896,5463196637862791393,8466834773352839662,8466834773352839662,true
7897,4090044373358034168,8466834773352839662,8466834773352839662,true
7898,-1907707802493817768,8466834773352839662,8466834773352839662,true
7899,3456581164567784724,8466834773352839662,8466834773352839662,true
7900,5704211378791154173,8466834773352839662,8466834773352839662,true
7901,9177270646160082155,9177270646160082155,9177270646160082155,true
7902,6316170837433170563,9177270646160082155,9177270646160082155,true
7903,4493407900749895349,9177270646160082155,9177270646160082155,true
7904,9138027038032592556,9177270646160082155,9177270646160082155,true
7905,-844842942936753881,9177270646160082155,9177270646160082155,true
7906,-7591346697968835188,9177270646160082155,9177270646160082155,true
7907,226504950746820172,9177270646160082155,9177270646160082155,true
7908,541849736296016938,9177270646160082155,9177270646160082155,true
7909,1912972854548285899,9177270646160082155,9177270646160082155,true
7910,8883871263593836655,9177270646160082155,9177270646160082155,true
7911,7643428257915788711,9177270646160082155,9177270646160082155,true
7912,-4985951101824760650,9177270646160082155,9177270646160082155,true
7913,8149358070453253244,9177270646160082155,9177270646160082155,true
7914,7332231782329239621,9177270646160082155,9177270646160082155,true
7915,6277358630651011878,9177270646160082155,9177270646160082155,true
7916,-4538109981755550386,9177270646160082155,9177270646160082155,true
7917,2673638754335869181,9177270646160082155,9177270646160082155,true
7918,3884221600455925205,9177270646160082155,9177270646160082155,true
7919,-6262128790631721866,9177270646160082155,9177270646160082155,true
7920,4618683245620807354,9177270646160082155,9177270646160082155,true
7921,-3856494807437655427,9177270646160082155,9177270646160082155,true
7922,5734331372363224537,9177270646160082155,9177270646160082155,true
7923,4647838300734101818,9177270646160082155,9177270646160082155,true
7924,-1621421441462595979,9177270646160082155,9177270646160082155,true
7925,845129404879769706,9177270646160082155,9177270646160082155,true
7926,-1555688408051513388,9177270646160082155,9177270646160082155,true
7927,-4528936028753343427,9177270646160082155,9177270646160082155,true
7928,-2968152300271666046,9177270646160082155,9177270646160082155,true
7929,-2741426319245387716,9177270646160082155,9177270646160082155,true
7930,-2254292590991209178,9177270646160082155,9177270646160082155,true
7931,-6606789227186076249,9177270646160082155,9177270646160082155,true
7932,6332028241810287335,9177270646160082155,9177270646160082155,true
7933,-1146682922660613504,9177270646160082155,9177270646160082155,true
7934,456109585748365330,9177270646160082155,9177270646160082155,true
7935,7472508578871509984,9177270646160082155,9177270646160082155,true
7936,433259052078574001,9177270646160082155,9177270646160082155,true
7937,7175770567752436843,9177270646160082155,9177270646160082155,true
7938,-1829739469260847722,9177270646160082155,9177270646160082155,true
7939,2449577663363437672,9177270646160082155,9177270646160082155,true
7940,-2231904857517146061,9177270646160082155,9177270646160082155,true
7941,7840197844654561827,9177270646160082155,9177270646160082155,true
7942,5797758667500650619,9177270646160082155,9177270646160082155,true
7943,3890020212827871540,9177270646160082155,9177270646160082155,true
7944,1131836833701974948,9177270646160082155,9177270646160082155,true
7945,1082551968592364312,9177270646160082155,9177270646160082155,true
7946,5975869729838821803,9177270646160082155,9177270646160082155,true
7947,-3235622888720701546,9177270646160082155,9177270646160082155,true
7948,-2023589181634355065,9177270646160082155,9177270646160082155,true
7949,9074534197916710856,9177270646160082155,9177270646160082155,true
7950,3961673165114291162,9177270646160082155,9177270646160082155,true
7951,-7708887364484850975,9177270646160082155,9177270646160082155,true
7952,-3871823290364738757,9177270646160082155,9177270646160082155,true
7953,4359883533152254672,9177270646160082155,9177270646160082155,true
7954,-3854113087058056882,9177270646160082155,9177270646160082155,true
7955,-678618765360056344,9177270646160082155,9177270646160082155,true
7956,-789198834182657504,9177270646160082155,9177270646160082155,true
7957,4466836243299454777,9177270646160082155,9177270646160082155,true
7958,1035141119185242401,9177270646160082155,9177270646160082155,true
7959,-6444524528163740189,9177270646160082155,9177270646160082155,true
7960,7510271692251358540,9177270646160082155,9177270646160082155,true
7961,1250380630644218668,9177270646160082155,9177270646160082155,true
7962,8961414710522018472,9177270646160082155,9177270646160082155,true
7963,-543604385117906157,9177270646160082155,9177270646160082155,true
7964,1088897258784610143,9177270646160082155,9177270646160082155,true
7965,2035050910709253751,9177270646160082155,9177270646160082155,true
7966,-6908971018926835177,9177270646160082155,9177270646160082155,true
7967,-8302259907716277983,9177270646160082155,9177270646160082155,true
7968,-7293020877743505066,9177270646160082155,9177270646160082155,true
7969,1972564522443923071,9177270646160082155,9177270646160082155,true
7970,3322473419554065842,9177270646160082155,9177270646160082155,true
7971,-612993768790783527,9177270646160082155,9177270646160082155,true
7972,4423340846475436233,9177270646160082155,9177270646160082155,true
7973,8237878536134552842,9177270646160082155,9177270646160082155,true
7974,-1307847092113410220,9177270646160082155,9177270646160082155,true
7975,4753838465626566359,9177270646160082155,9177270646160082155,true
7976,7245291405960051873,9177270646160082155,9177270646160082155,true
7977,567625357045710627,9177270646160082155,9177270646160082155,true
7978,4442287681903121573,9177270646160082155,9177270646160082155,true
7979,6509111355986799391,9177270646160082155,9177270646160082155,true
7980,-6393110901816896716,9177270646160082155,9177270646160082155,true
7981,5962775952233739917,9177270646160082155,9177270646160082155,true
7982,5990936854396050268,9177270646160082155,9177270646160082155,true
7983,-4648158546168914769,9177270646160082155,9177270646160082155,true
7984,-607473771518504968,9177270646160082155,9177270646160082155,true
7985,-8852740473698339135,9177270646160082155,9177270646160082155,true
7986,1513354851340385352,9177270646160082155,9177270646160082155,true
7987,2906454699008746017,9177270646160082155,9177270646160082155,true
7988,-5704487883783360579,9177270646160082155,9177270646160082155,true
7989,8581982755536940082,9177270646160082155,9177270646160082155,true
7990,1244879900420355063,9177270646160082155,9177270646160082155,true
7991,1918129982464823934,9177270646160082155,9177270646160082155,true
7992,-5909991854124063113,9177270646160082155,9177270646160082155,true
7993,-7134198913931671902,9177270646160082155,9177270646160082155,true
7994,4266470447311736378,9177270646160082155,9177270646160082155,true
7995,8440911378441786194,9177270646160082155,9177270646160082155,true
7996,-6348223967886478462,9177270646160082155,9177270646160082155,true
7997,8785092143964574641,9177270646160082155,9177270646160082155,true
7998,-4065626254024446201,9177270646160082155,9177270646160082155,true
7999,-7830723687466807083,9177270646160082155,9177270646160082155,true
8000,7115766039068248959,9177270646160082155,9177270646160082155,true
8001,-2199657530764077017,9138027038032592556,9138027038032592556,true
8002,7328685710289530206,9138027038032592556,9138027038032592556,true
8003,4749853300532856610,9138027038032592556,9138027038032592556,true
8004,-8891179291709210261,9074534197916710856,9074534197916710856,true
8005,6666219981444333660,9074534197916710856,9074534197916710856,true
8006,-6509923816857411326,9074534197916710856,9074534197916710856,true
8007,5312484058898889228,9074534197916710856,9074534197916710856,true
8008,-2229410051488029254,9074534197916710856,9074534197916710856,true
8009,4828021309108597288,9074534197916710856,9074534197916710856,true
8010,5625845231853377282,9074534197916710856,9074534197916710856,true
8011,965746708007512195,9074534197916710856,9074534197916710856,true
8012,3921860352632989166,9074534197916710856,9074534197916710856,true
8013,-6892077046407751998,9074534197916710856,9074534197916710856,true
8014,-5794543172943385695,9074534197916710856,9074534197916710856,true
8015,4173131777800314233,9074534197916710856,9074534197916710856,true
8016,8097822155297689797,9074534197916710856,9074534197916710856,true
8017,-2189319053355296143,9074534197916710856,9074534197916710856,true
8018,8071820644227502683,9074534197916710856,9074534197916710856,true
8019,766114978613755588,9074534197916710856,9074534197916710856,true
8020,7150044303014109783,9074534197916710856,9074534197916710856,true
8021,-1710936637242205846,9074534197916710856,9074534197916710856,true
8022,5448430713660832158,9074534197916710856,9074534197916710856,true
8023,2301355206009712035,9074534197916710856,9074534197916710856,true
8024,-3225885385767253251,9074534197916710856,9074534197916710856,true
8025,-3193962140995135158,9074534197916710856,9074534197916710856,true
8026,8735894208503598968,9074534197916710856,9074534197916710856,true
8027,-2394726885066384891,9074534197916710856,9074534197916710856,true
8028,6353937012145696385,9074534197916710856,9074534197916710856,true
8029,6679814922071975331,9074534197916710856,9074534197916710856,true
8030,-3918509591381044644,9074534197916710856,9074534197916710856,true
8031,-8603227154958416665,9074534197916710856,9074534197916710856,true
8032,-4202348124760543901,9074534197916710856,9074534197916710856,true
8033,-1177400097138618337,9074534197916710856,9074534197916710856,true
8034,1486120417606622389,9074534197916710856,9074534197916710856,true
8035,-7336642385276134295,9074534197916710856,9074534197916710856,true
8036,-8048311672982313467,9074534197916710856,9074534197916710856,true
8037,2372642961898993900,9074534197916710856,9074534197916710856,true
8038,-7988158557036835178,9074534197916710856,9074534197916710856,true
8039,-739806665796306254,9074534197916710856,9074534197916710856,true
8040,6464048549044758181,9074534197916710856,9074534197916710856,true
8041,-8201777379614308887,9074534197916710856,9074534197916710856,true
8042,-5385075138923043802,9074534197916710856,9074534197916710856,true
8043,-378715777837569285,9074534197916710856,9074534197916710856,true
8044,3578703405825699517,9074534197916710856,9074534197916710856,true
8045,-1341424490784974285,9074534197916710856,9074534197916710856,true
8046,15267205540013747,9074534197916710856,9074534197916710856,true
8047,4161535144512707070,9074534197916710856,9074534197916710856,true
8048,-6677484273524370090,9074534197916710856,9074534197916710856,true
8049,-8979267428442567654,8961414710522018472,8961414710522018472,true
8050,-995500015266981630,8961414710522018472,8961414710522018472,true
8051,2594699917154933180,8961414710522018472,8961414710522018472,true
8052,2771768646959422,8961414710522018472,8961414710522018472,true
8053,-6782803884084464632,8961414710522018472,8961414710522018472,true
8054,-333057172117690074,8961414710522018472,8961414710522018472,true
8055,4417508827168389232,8961414710522018472,8961414710522018472,true
8056,-5482948327018265784,8961414710522018472,8961414710522018472,true
8057,-6266602440822711926,8961414710522018472,8961414710522018472,true
8058,-6440647314334632782,8961414710522018472,8961414710522018472,true
8059,5940882911027595830,8961414710522018472,8961414710522018472,true
8060,5002295902688241634,8961414710522018472,8961414710522018472,true
8061,6241232082220278519,8961414710522018472,8961414710522018472,true
8062,-3138315997712053871,8785092143964574641,8785092143964574641,true
8063,-8114116841978245515,8785092143964574641,8785092143964574641,true
8064,-1270642104348198244,8785092143964574641,8785092143964574641,true
8065,-4300895055102662689,8785092143964574641,8785092143964574641,true
8066,34037333591498804,8785092143964574641,8785092143964574641,true
8067,1633444877484497278,8785092143964574641,8785092143964574641,true
8068,1355798477975025961,8785092143964574641,8785092143964574641,true
8069,-9101314996717451334,8785092143964574641,8785092143964574641,true
8070,-4898458390405335500,8785092143964574641,8785092143964574641,true
8071,-1240866592926694235,8785092143964574641,8785092143964574641,true
8072,-744234193572045679,8785092143964574641,8785092143964574641,true
8073,3605185678962777748,8785092143964574641,8785092143964574641,true
8074,-9188527847931641243,8785092143964574641,8785092143964574641,true
8075,-9056693288808205117,8785092143964574641,8785092143964574641,true
8076,1284959335848194044,8785092143964574641,8785092143964574641,true
8077,-2870614670311813659,8785092143964574641,8785092143964574641,true
8078,-7340783759935077298,8785092143964574641,8785092143964574641,true
8079,4646080151759182555,8785092143964574641,8785092143964574641,true
8080,1633637434787276973,8785092143964574641,8785092143964574641,true
8081,208960393209306720,8785092143964574641,8785092143964574641,true
8082,-5189260583836893759,8785092143964574641,8785092143964574641,true
8083,2245362594629197919,8785092143964574641,8785092143964574641,true
8084,1442706624680120780,8785092143964574641,8785092143964574641,true
8085,-5100997208699465238,8785092143964574641,8785092143964574641,true
8086,878431274639860561,8785092143964574641,8785092143964574641,true
8087,-8513729285513129827,8785092143964574641,8785092143964574641,true
8088,2947816106809547151,8785092143964574641,8785092143964574641,true
8089,-5317265147621087730,8785092143964574641,8785092143964574641,true
8090,6614116827101910305,8785092143964574641,8785092143964574641,true
8091,-956083882676172577,8785092143964574641,8785092143964574641,true
8092,-663224369996163140,8785092143964574641,8785092143964574641,true
8093,223757612230647223,8785092143964574641,8785092143964574641,true
8094,5513857944111181127,8785092143964574641,8785092143964574641,true
8095,-2727749851578049699,8785092143964574641,8785092143964574641,true
8096,175166301747469246,8785092143964574641,8785092143964574641,true
8097,-6246331478992605187,8735894208503598968,8735894208503598968,true
8098,2963639805800690934,8735894208503598968,8735894208503598968,true
8099,84443036629645352,8735894208503598968,8735894208503598968,true
8100,-7696982854116475880,8735894208503598968,8735894208503598968,true
8101,-6013910650679172312,8735894208503598968,8735894208503598968,true
8102,-1236900954903594395,8735894208503598968,8735894208503598968,true
8103,-1334239934348777493,8735894208503598968,8735894208503598968,true
8104,-2360283580346690117,8735894208503598968,8735894208503598968,true
8105,461443796408846916,8735894208503598968,8735894208503598968,true
8106,222085176155435647,8735894208503598968,8735894208503598968,true
8107,-8589500990948332853,8735894208503598968,8735894208503598968,true
8108,7411213049103660441,8735894208503598968,8735894208503598968,true
8109,-1692167789535577153,8735894208503598968,8735894208503598968,true
8110,-6615325883152106281,8735894208503598968,8735894208503598968,true
8111,8957193254088595443,8957193254088595443,8957193254088595443,true
8112,2716847848489349440,8957193254088595443,8957193254088595443,true
8113,5051452291440535610,8957193254088595443,8957193254088595443,true
8114,-4379005850928222855,8957193254088595443,8957193254088595443,true
8115,2178067158010398133,8957193254088595443,8957193254088595443,true
8116,389732247107483257,8957193254088595443,8957193254088595443,true
8117,2581166234137009329,8957193254088595443,8957193254088595443,true
8118,559465248830023444,8957193254088595443,8957193254088595443,true
8119,-6064478554745700618,8957193254088595443,8957193254088595443,true
8120,-5827604983254540924,8957193254088595443,8957193254088595443,true
8121,-1792811874956891607,8957193254088595443,8957193254088595443,true
8122,-7572801823288573817,8957193254088595443,8957193254088595443,true
8123,3329922394605565057,8957193254088595443,8957193254088595443,true
8124,-5580262124969932744,8957193254088595443,8957193254088595443,true
8125,5047649129781970877,8957193254088595443,8957193254088595443,true
8126,-3383050256125950328,8957193254088595443,8957193254088595443,true
8127,-4263614669668281587,8957193254088595443,8957193254088595443,true
8128,-7143987630150267107,8957193254088595443,8957193254088595443,true
8129,-4550785653515814277,8957193254088595443,8957193254088595443,true
8130,-1531728847555321186,8957193254088595443,8957193254088595443,true
8131,-4000150898855779750,8957193254088595443,8957193254088595443,true
8132,2682456170740619794,8957193254088595443,8957193254088595443,true
8133,2546603084954392591,8957193254088595443,8957193254088595443,true
8134,7145261863592586709,8957193254088595443,8957193254088595443,true
8135,-8237972200691076869,8957193254088595443,8957193254088595443,true
8136,7710296318224756642,8957193254088595443,8957193254088595443,true
8137,3767259186463744260,8957193254088595443,8957193254088595443,true
8138,-2792008255451465514,8957193254088595443,8957193254088595443,true
8139,7176271976299266027,8957193254088595443,8957193254088595443,true
8140,-6593928415482321372,8957193254088595443,8957193254088595443,true
8141,-4051116163163572185,8957193254088595443,8957193254088595443,true
8142,-6403788439494132798,8957193254088595443,8957193254088595443,true
8143,4373448283848630833,8957193254088595443,8957193254088595443,true
8144,1628033241381078607,8957193254088595443,8957193254088595443,true
8145,-4440098848274679364,8957193254088595443,8957193254088595443,true
8146,-3592787810173782061,8957193254088595443,8957193254088595443,true
8147,-9005549376620742929,8957193254088595443,8957193254088595443,true
8148,7334343147403001461,8957193254088595443,8957193254088595443,true
8149,-6609107961688446032,8957193254088595443,8957193254088595443,true
8150,-2023755450140619456,8957193254088595443,8957193254088595443,true
8151,6504946267069546521,8957193254088595443,8957193254088595443,true
8152,-454201608073548038,8957193254088595443,8957193254088595443,true
8153,-955917060574292303,8957193254088595443,8957193254088595443,true
8154,-8685893036685878840,8957193254088595443,8957193254088595443,true
8155,5343934506264068312,8957193254088595443,8957193254088595443,true
8156,4322707820582748179,8957193254088595443,8957193254088595443,true
8157,-1256470870041507589,8957193254088595443,8957193254088595443,true
8158,-3406400981920087352,8957193254088595443,8957193254088595443,true
8159,-6789815202000334328,8957193254088595443,8957193254088595443,true
8160,-727403268823910813,8957193254088595443,8957193254088595443,true
8161,261903842350904779,8957193254088595443,8957193254088595443,true
8162,3881937485432398227,8957193254088595443,8957193254088595443,true
8163,3276108336558866362,8957193254088595443,8957193254088595443,true
8164,2364970166078288079,8957193254088595443,8957193254088595443,true
8165,-8881499270266097862,8957193254088595443,8957193254088595443,true
8166,8714047304005760330,8957193254088595443,8957193254088595443,true
8167,8568211232992651130,8957193254088595443,8957193254088595443,true
8168,6603737303914304670,8957193254088595443,8957193254088595443,true
8169,8359952916030157238,8957193254088595443,8957193254088595443,true
8170,-8024681197694691358,8957193254088595443,8957193254088595443,true
8171,8442810169326644670,8957193254088595443,8957193254088595443,true
8172,-8295522571707825648,8957193254088595443,8957193254088595443,true
8173,5561506900228222697,8957193254088595443,8957193254088595443,true
8174,2566253094783556549,8957193254088595443,8957193254088595443,true
8175,4298992559653382516,8957193254088595443,8957193254088595443,true
8176,-5654553787522560601,8957193254088595443,8957193254088595443,true
8177,-5789750095314937568,8957193254088595443,8957193254088595443,true
8178,8172978199232094106,8957193254088595443,8957193254088595443,true
8179,-5246428007614595624,8957193254088595443,8957193254088595443,true
8180,-439236878275619802,8957193254088595443,8957193254088595443,true
8181,4702352965292952140,8957193254088595443,8957193254088595443,true
8182,-5166327046081779167,8957193254088595443,8957193254088595443,true
8183,7271001687237803529,8957193254088595443,8957193254088595443,true
8184,1238352280369882172,8957193254088595443,8957193254088595443,true
8185,6684321829820217949,8957193254088595443,8957193254088595443,true
8186,-4634138070019279404,8957193254088595443,8957193254088595443,true
8187,973797590967990223,8957193254088595443,8957193254088595443,true
8188,-3927217015169925039,8957193254088595443,8957193254088595443,true
8189,-5974063187035220191,8957193254088595443,8957193254088595443,true
8190,2096617504070838407,8957193254088595443,8957193254088595443,true
8191,8914684592799395951,8957193254088595443,8957193254088595443,true
8192,5645758562230430143,8957193254088595443,8957193254088595443,true
8193,4305689763398143500,8957193254088595443,8957193254088595443,true
8194,-3931588251610842218,8957193254088595443,8957193254088595443,true
8195,3693907519063891951,8957193254088595443,8957193254088595443,true
8196,-1526750018968174457,8957193254088595443,8957193254088595443,true
8197,-6747960491213556789,8957193254088595443,8957193254088595443,true
8198,-3383361289281328796,8957193254088595443,8957193254088595443,true
8199,-4489676720111998160,8957193254088595443,8957193254088595443,true
8200,-2565594407481402845,8957193254088595443,8957193254088595443,true
8201,6304573366147943380,8957193254088595443,8957193254088595443,true
8202,8951683835103783539,8957193254088595443,8957193254088595443,true
8203,-7816189373253724092,8957193254088595443,8957193254088595443,true
8204,-3163420125359370997,8957193254088595443,8957193254088595443,true
8205,788957099635520826,8957193254088595443,8957193254088595443,true
8206,6736085383396956205,8957193254088595443,8957193254088595443,true
8207,-3520489777836469681,8957193254088595443,8957193254088595443,true
8208,-7292592657446587781,8957193254088595443,8957193254088595443,true
8209,3114184903417272689,8957193254088595443,8957193254088595443,true
8210,-4048953014523116475,8957193254088595443,8957193254088595443,true
8211,-1959571257062892935,8951683835103783539,8951683835103783539,true
8212,427458179598816938,8951683835103783539,8951683835103783539,true
8213,8146770672972800528,8951683835103783539,8951683835103783539,true
8214,-1020649290522264407,8951683835103783539,8951683835103783539,true
8215,5395343442449862047,8951683835103783539,8951683835103783539,true
8216,-8319992903680395006,8951683835103783539,8951683835103783539,true
8217,-2529818645674133448,8951683835103783539,8951683835103783539,true
8218,-1941024294410334617,8951683835103783539,8951683835103783539,true
8219,3929846207983311193,8951683835103783539,8951683835103783539,true
8220,4008152931465871774,8951683835103783539,8951683835103783539,true
8221,-575264400842533809,8951683835103783539,8951683835103783539,true
8222,-2316032386613034389,8951683835103783539,8951683835103783539,true
8223,9067363530335959374,9067363530335959374,9067363530335959374,true
8224,5370655521129315143,9067363530335959374,9067363530335959374,true
8225,7048260562918614728,9067363530335959374,9067363530335959374,true
8226,8425006436479282879,9067363530335959374,9067363530335959374,true
8227,8652983063021362734,9067363530335959374,9067363530335959374,true
